IDOcorrencia,IDLocal
44148904540,6452
40802789450,6325
41758890058,8646
42033529658,5092
42238614300,3935
44607407507,7236
44607407507,6908
44607407507,6959
41969961891,7471
42215435369,3448
42215435369,4703
42373729620,2201
41811096426,3494
42029973628,5095
42215435369,5235
44621035582,457
44646953883,130
42942280583,5109
42038604179,680
41998889802,8593
41957225561,5859
44646953883,3691
42053107238,6709
42053107238,6662
42390635684,4409
42054359680,2485
42412657556,7684
42412657556,7631
42390635684,1077
42024002731,3601
42054359680,5424
41967818042,4600
42127500675,3686
42094217037,2880
44288844295,6114
41969526659,5897
42088654185,7016
41969526659,5896
41594012765,5654
42147884126,4621
42431464109,1030
42172386970,6219
42102427234,1549
42330334868,5751
42149123601,7695
45127637324,5267
42206041458,1638
45127637324,2321
42173304749,1133
42386468097,7332
42206041458,7823
45127637324,8263
42253162378,3794
42235006553,7684
42240341907,7583
42207602003,6616
42412941972,6361
42392034705,5816
45151869297,1125
42479913630,5221
42405093130,4123
45151869297,6039
45151869297,3556
42223244838,949
42360396333,6896
42411551071,7583
42790604936,7848
45246306688,4503
45153393250,5751
42664825130,8691
42441246840,5720
42550232621,5267
42446787243,4186
45140507288,7981
42626251034,6739
42919610906,2529
43423546976,194
42622302386,7403
43155725714,8803
42501647931,3316
42527938123,8704
42691589655,6190
42585689418,8721
42599286185,2211
42652085539,4965
42588619037,7253
42837183837,4902
42837183837,8550
42615627660,4360
42837183837,1419
42837183837,4768
42837183837,8757
42616752544,7694
42599928579,1922
43350590747,6447
42837183837,5625
42651774616,1448
42856808719,8024
45150451848,1432
45150451848,6767
43112038059,5058
45134674487,265
43267790500,8582
43252980313,8206
45294908168,7348
43299025437,7027
43278852002,7027
43682659213,1435
43333405956,6425
43278692759,8586
43264786259,2881
43330275098,8206
43352890932,4163
43348167428,3184
43329795360,2269
43278696335,6531
43329795360,6638
43784153778,1971
43336131931,1751
43329795360,2143
43522433963,8151
43342564023,7979
43784153778,2435
44598762756,7493
43341603926,8026
43337236066,5781
43350758661,2863
43340032577,2184
45268701741,2065
45268701741,6383
45268701741,4432
43582055066,4432
45268701741,5740
43340032577,2215
43433025586,5557
43582055066,1751
43336319897,2880
43518357800,3198
43340032577,3002
43340032577,3346
43340032577,2994
43369988210,1448
45268701741,6954
43441543427,8721
43401981194,8755
43441543427,873
45268701741,5085
43571428702,4266
43337715801,5686
43615978118,5942
43857344140,3573
43519800596,5386
44255704215,840
43527866228,840
43374648147,6262
43476238226,8334
43442019211,4668
43378542501,7785
45280035754,7918
43870075577,543
43384190109,6414
43579681378,2650
43385135937,1764
43367852159,4164
43363815476,8261
43371100572,5942
43443715179,1950
43380652660,4253
43568956284,8243
45329756699,5037
43372346445,4164
43481883243,6511
43439230052,8031
43446074794,6121
43423585829,3923
43531986768,3923
43570040733,7733
43524614204,5113
43440626820,1201
43434258097,6292
43527068857,3079
43526140172,3079
43514938117,1897
43529236908,3982
43669348489,1828
43474055007,8517
43612767055,8011
43524310381,3622
43865766045,1125
43573984639,3386
43581537361,6378
44224627789,6039
43527720754,5919
43519987107,2089
43518374004,4430
43733498280,4430
43574463492,7332
43981979050,5928
43585300344,681
43579391490,3490
43585967384,7382
43574152256,7401
44042122132,7326
45121231237,8725
45121231237,5909
43971900599,4149
43971345242,3206
43974174993,174
43965513253,2065
45121018927,5790
43971727643,6800
43977645061,6800
44615883899,1711
44051078145,2791
44608176141,891
43844189808,1432
44252137232,949
44386417689,793
43984124770,5613
44422146901,4468
44611534717,6030
44474437205,3602
44144384323,6551
44622114968,8735
44611534717,6134
44211121693,3960
44062414114,7625
44031172230,7625
44148386319,5255
44028072725,9045
44040716391,8887
43984913823,7253
44611534717,7752
44107947373,5761
44044596261,4418
44221449098,3919
44056675129,7299
44058076690,4571
44384803217,7742
44085024144,3726
44144557495,7895
44144557495,8127
44027148211,8127
44027302025,2793
44019601590,6760
44144557495,7411
44163303719,3319
44146907977,5426
44140234832,2631
44470793074,4313
44140234832,6383
44297203089,2315
45158234511,5038
44140234832,3224
45158234511,3224
44470793074,8238
44142050624,5907
44470793074,1557
44221749549,2108
44147330575,681
44488786036,4894
44147330575,4894
44488786036,6945
44163325782,5751
44222310227,4585
44385687093,1338
44385687093,7567
44168820236,8063
44239143742,5255
44146904464,6669
44239143742,3911
44161616775,4997
44220493836,4332
44225557339,6195
44495130183,7208
44151785053,3638
44254138425,5767
44394516370,8587
44254138425,6998
44495130183,6361
44394516370,6760
44220976717,2293
44495130183,8265
44145511753,7566
44317411751,8063
44420017705,1156
44329941108,1032
45151892328,4451
44375444559,7542
44381861540,6763
44420017705,6884
44429309752,6471
44337913095,6825
44226413715,8729
44381861540,2604
44381861540,5343
44320331401,63
44386051754,8922
44393763402,9087
44393889825,3247
44382747428,5642
44394405510,8732
44610416556,4485
45064633095,7813
45064633095,1950
44677404443,1361
44681282710,5233
45129247061,3864
44691697472,5394
44679127191,211
44689483689,5716
45287048090,1236
44696826220,4533
44689017625,5918
44686072659,6405
45063257886,6868
45287048090,3573
44770190090,1335
45060755283,7374
44714633378,850
44714323788,850
44796789533,2485
44695894559,8230
45060755283,3519
44794313757,3708
44719865987,3566
44690787352,6953
44796789533,5424
44903745387,5520
45140992361,5637
44886822700,2655
44911647311,6190
44969213550,8721
45069440855,4674
45048750504,5174
44883603225,5622
44893665860,6524
45119766909,6831
44900049433,7953
44910403881,5174
44897129534,7475
44910437759,7358
45141076909,8475
44907178818,9391
44907812780,7760
44907812780,6452
44907812780,2997
44907802269,7493
45213779752,2234
45067405998,7567
44912459317,2703
45168041583,6033
45069768817,7099
45059511360,3985
45275244356,8243
44975510405,6489
44980556868,3670
45059808379,1534
45053513329,6608
44977543472,670
45035432121,702
45048597658,8427
45017879899,7354
44965598259,7354
45069744139,5116
45069744139,5109
45120353448,4112
45132440121,8032
45272558252,57
45272558252,1046
45272558252,791
45272558252,280
45272558252,1711
45272558252,864
45069744139,5113
45132440121,7907
45067731208,6042
45272558252,8526
45147608151,6259
45148226428,9487
45126354797,502
45134913646,4835
45141261157,4835
45128800086,3612
45242726918,8352
45132748822,6344
45125779372,6949
45127208575,3972
45129819203,9391
45253413945,4765
45146713680,6247
45276744842,898
45276744842,402
45276744842,1347
45276744842,114
45276744842,787
45276744842,1625
45131522625,7354
45175607817,4164
45133003817,4936
45130631537,6653
45134328701,7326
2285661253,1
2285654401,9
2285654401,55
2285661790,128
2285661790,14
2285661790,30
2285602373,7095
2285661790,117
2285661790,50
2285649847,60
2285666385,52
2285649476,7
2285649476,1
2285660318,1
2285656475,64
2285660315,64
2285675670,12
2285606809,71
2285603889,71
2285664007,59
2285650295,78
2285664010,9
2285664010,55
2285664175,18
2285672759,80
2285672764,46
2285664173,12
2285664173,1
2285651123,19
2285611441,52
2285645722,71
2285635878,65
2285603890,4
2285603890,15
2285603890,14
2285603890,18
2285672767,86
2285616979,86
2285599628,1
2285649483,55
2285668888,47
2285673106,15
2285668888,7
2285673106,7
2285673106,31
2285673106,12
2285673106,90
2285673106,1
2285606808,27
2285650296,86
2285650296,76
2285606813,1
2285650598,75
2285664176,11
2285603144,72
2285603144,71
2285599630,85
2285661785,76
2285653350,11
2285654706,11
2285654706,883
2285675673,79
2285660316,97
2285660316,107
2285659294,41
2285659294,49
2285659294,50
2285605934,65
2285670917,18
2285670917,19
2285670917,12
2285670917,1
2285670917,50
2285670917,24
2285672082,115
2285613185,59
2285613185,109
2285667625,18
2285667625,30
2285667625,50
2285659987,83
2285649203,92
2285672086,101
2285672086,5
2285672086,11
2285672086,85
2285672086,111
2285672086,30
2285672086,75
2285672086,50
2285672086,17
2285671284,47
2285652768,100
2285671284,15
2285652768,59
2285671284,99
2285671284,111
2285658895,80
2285606815,99
2285608376,4
2285608373,104
2285608373,36
2285650604,118
2285650289,240
2285666375,189
2285666375,7
2285671288,92
2285645724,47
2285645724,14
2285645724,118
2285645724,50
2285602375,25
2285607306,15
2285607306,99
2285607306,7
2285607306,12
2285607306,69
2285607306,111
2285607306,1
2285607306,50
2285652772,189
2285652772,7
2285603138,124
2285652772,203
2285603138,172
2285599631,294
2285599631,270
2285602370,72
2285602370,97
2285602371,170
2285602371,183
2285602370,36
2285602371,30
2285602371,1
2285602371,182
2285660507,11
2285613980,128
2285660507,124
2285660507,67
2285660507,55
2285660507,27
2285660507,883
2285603471,73
2285662793,5
2285662793,189
2285662793,7
2285662793,118
2285662793,19
2285662793,12
2285662793,52
2285655156,118
2285655156,19
2285654705,177
2285654400,36
2285654400,181
2285665053,5
2285665053,64
2285665053,12
2285665053,111
2285665053,30
2285665053,1
2285665053,52
2285649477,314
2285602376,194
2285670922,15
2285670922,7
2285670922,118
2285599629,361
2285646230,41
2285646230,18
2285646230,118
2285646230,111
2285675674,52
2285646641,330
2285646641,321
2285665589,92
2285671289,47
2285671289,7
2285671289,118
2285671289,19
2285671289,36
2285671289,30
2285671289,181
2285662802,355
2285662802,273
2285664012,203
2285659984,52
2285659984,24
2285651118,104
2285651118,36
2285635880,101
2285635880,5
2285645726,14
2285635880,18
2285645726,49
2285635880,19
2285660504,104
2285660504,126
2285645726,12
2285635880,12
2285652774,112
2285598061,240
2285598061,385
2285646227,369
2285635883,247
2285671285,385
2285653357,391
2285653357,54
2285653357,382
2285664788,159
2285651120,351
2285650292,205
2285672085,110
2285665057,401
2285657707,221
2285610890,409
2285602366,67
2285602366,274
2285605940,55
2285605938,124
2285605938,410
2285650288,355
2285650288,255
2285650288,254
2285611786,449
2285644859,400
2285644859,335
2285649475,49
2285649475,90
2285649475,30
2285649475,17
2285603886,421
2285656473,271
2285656473,273
2285603886,279
2285656473,237
2285656473,270
2285603886,107
2285668884,373
2285603886,36
2285603136,75
2285603886,159
2285603886,71
2285662498,263
2285662498,360
2285662498,142
2285662498,247
2285662498,233
2285673107,94
2285673107,61
2285658889,191
2285658889,411
2285675671,130
2285675671,385
2285675671,46
2285663157,12
2285662499,295
2285662499,355
2285662499,254
2285662499,372
2285662499,389
2285646633,406
2285610889,427
2285610889,432
2285610889,191
2285610889,237
2285673111,281
2285673111,448
2285610889,314
2285673111,372
2285673111,389
2285646633,369
2285610889,449
2285610889,408
2285610889,433
2285610889,259
2285610887,129
2285610887,504
2285610887,25
2285664008,20
2285664008,342
2285652770,391
2285664008,124
2285664008,104
2285664008,472
2285664008,134
2285664008,113
2285664008,420
2285664008,410
2285664008,71
2285652770,278
2285664004,427
2285664004,237
2285664004,372
2285664004,389
2285664004,270
2285655161,402
2285654784,402
2285606308,54
2285606308,278
2285655478,15
2285655478,696
2285655478,379
2285640760,80
2285655478,581
2285640760,90
2285640760,183
2285655478,1
2285640760,557
2285655478,385
2285655478,50
2285655478,402
2285655478,137
2285655478,24
2285603466,536
2285603466,402
2285603466,137
2285664787,572
2285664787,47
2285655164,295
2285655164,355
2285655164,427
2285655164,445
2285664787,128
2285664787,118
2285635877,488
2285655164,698
2285655164,237
2285655164,372
2285655164,411
2285655164,294
2285655164,261
2285655164,407
2285665570,12
2285665570,50
2285646217,314
2285655555,402
2285613972,383
2285613972,538
2285613972,380
2285613972,381
2285635876,507
2285664775,427
2285664775,445
2285635876,462
2285635876,650
2285635876,624
2285635876,617
2285635876,600
2285635876,266
2285664775,281
2285664775,372
2285664775,537
2285664775,552
2285635876,104
2285664775,370
2285635876,39
2285664775,486
2285635876,380
2285635876,505
2285606792,431
2285660296,118
2285666378,115
2285675658,344
2285675658,600
2285675658,126
2285666378,117
2285675658,410
2285668878,41
2285667094,355
2285667094,327
2285667094,299
2285667094,360
2285668878,15
2285668878,18
2285667094,439
2285667094,552
2285667094,396
2285667094,222
2285668878,12
2285667094,269
2285667094,483
2285667094,702
2285668878,50
2285649200,734
2285646226,572
2285646226,203
2285646226,1
2285660300,351
2285660300,137
2285654704,445
2285654704,237
2285654704,370
2285654704,702
2285662489,696
2285662489,54
2285662489,351
2285668873,405
2285603879,432
2285653355,809
2285654694,254
2285654694,314
2285654694,700
2285654694,372
2285654694,294
2285661768,79
2285661768,437
2285661768,76
2285665571,129
2285665571,522
2285665571,809
2285665571,124
2285665571,126
2285665571,504
2285665571,93
2285669561,621
2285669561,73
2285665571,564
2285665571,386
2285665571,46
2285669561,78
2285608352,101
2285608352,398
2285675665,559
2285675665,177
2285675665,809
2285618021,624
2285649463,624
2285606793,749
2285675665,504
2285606793,107
2285675665,107
2285675665,113
2285675665,403
2285649463,601
2285675665,92
2285675665,564
2285675665,386
2285675665,1071
2285661329,375
2285602354,747
2285649834,381
2285655147,764
2285655147,54
2285664778,351
2285655147,351
2285655147,585
2285655147,402
2285664778,137
2285655144,12
2285654388,402
2285661778,809
2285661778,564
2285611779,536
2285603878,421
2285603878,770
2285603878,472
2285603878,505
2285603878,982
2285655154,650
2285655154,343
2285655154,734
2285610877,978
2285610877,917
2285603128,871
2285603128,816
2285603128,736
2285603128,97
2285603128,909
2285603128,809
2285603128,650
2285603128,600
2285603128,428
2285603128,680
2285603128,505
2285603128,864
2285603128,181
2285603128,385
2285603128,386
2285603128,982
2285603128,626
2285649189,650
2285605925,429
2285663150,618
2285605925,876
2285605925,587
2285605925,530
2285613173,50
2285660486,162
2285613161,351
2285650594,536
2285650594,402
2285613161,137
2285655472,115
2285660495,148
2285655472,618
2285655472,443
2285654703,957
2285635872,697
2285635872,619
2285616961,703
2285616961,408
2285640757,614
2285672074,799
2285603122,865
2285603122,1022
2285656464,505
2285672074,1024
2285603122,856
2285616965,1010
2285611698,788
2285606791,978
2285665829,514
2285606791,967
2285652753,148
2285652753,201
2285652753,924
2285670833,59
2285611421,418
2285599620,1181
2285670833,90
2285611421,538
2285658882,1581
2285670833,183
2285670833,156
2285670833,182
2285611421,601
2285670833,714
2285670833,730
2285670833,329
2285656458,865
2285656458,1022
2285665838,107
2285655469,827
2285646219,814
2285666358,12
2285646219,768
2285666358,1
2285666358,557
2285666358,730
2285598048,1157
2285659288,1026
2285606298,772
2285618017,772
2285618017,733
2285606298,733
2285606298,1020
2285618017,1020
2285606298,932
2285618017,932
2285606298,1236
2285618017,917
2285618017,967
2285654693,720
2285649838,205
2285661241,675
2285654693,780
2285661241,1236
2285654693,1236
2285649838,536
2285649838,137
2285603874,1010
2285660286,978
2285670912,978
2285603874,764
2285603874,876
2285603874,629
2285603874,542
2285603874,351
2285670912,917
2285603874,1121
2285603874,536
2285657704,1183
2285610875,699
2285610875,1052
2285610875,951
2285611705,675
2285611705,733
2285610875,237
2285610875,717
2285610875,703
2285650274,836
2285665830,73
2285657704,528
2285657704,536
2285650274,936
2285598049,586
2285599625,1125
2285599625,1089
2285599625,403
2285667602,676
2285649840,836
2285662790,796
2285665581,159
2285675661,980
2285653345,1017
2285649187,12
2285649187,109
2285668881,483
2285649187,869
2285656461,581
2285662780,789
2285662780,924
2285656461,382
2285640756,559
2285613965,462
2285606796,1090
2285606796,420
2285606796,680
2285606796,75
2285606796,27
2285606796,882
2285666600,1156
2285664168,964
2285608357,273
2285666606,836
2285666598,645
2285650276,1374
2285606297,1425
2285656463,402
2285616968,736
2285675657,383
2285658884,299
2285616968,379
2285672751,379
2285672751,488
2285616968,488
2285672751,1089
2285672751,1435
2285616968,997
2285675657,997
2285672751,997
2285675657,472
2285672751,472
2285675657,71
2285616968,71
2285675657,241
2285665567,936
2285672751,24
2285616968,24
2285635871,162
2285635871,1156
2285635871,187
2285635871,201
2285635871,402
2285667087,836
2285649191,203
2285666372,351
2285649191,50
2285664166,402
2285662491,1223
2285611420,1223
2285662491,1238
2285611420,1238
2285662491,1237
2285611420,1237
2285611420,1224
2285662491,1224
2285650272,651
2285650272,1122
2285650272,960
2285650272,1425
2285611420,1272
2285662491,1272
2285611420,1234
2285650272,1124
2285650272,761
2285643550,870
2285643550,81
2285643550,581
2285643550,172
2285643550,533
2285643550,27
2285656459,78
2285657700,1413
2285652758,580
2285657700,505
2285656430,1924
2285635867,605
2285598055,237
2285598055,717
2285598055,436
2285598055,169
2285672078,1236
2285665039,747
2285650583,924
2285675653,493
2285671271,132
2285646623,118
2285646623,48
2285671271,373
2285671271,248
2285671271,218
2285608358,218
2285671271,1214
2285671271,501
2285646623,431
2285646623,335
2285671271,532
2285666365,1022
2285645696,1239
2285653347,1183
2285662480,1264
2285650593,1075
2285649190,1465
2285649464,1137
2285649464,1492
2285669560,1548
2285666359,355
2285665831,157
2285666359,254
2285671272,865
2285670831,1157
2285657694,202
2285635863,528
2285671272,856
2285655138,54
2285605927,811
2285655138,891
2285649456,1022
2285649456,1506
2285616969,1530
2285666360,351
2285672750,926
2285659972,237
2285659972,717
2285659972,1299
2285608366,637
2285659970,270
2285660480,1075
2285655136,1121
2285640755,795
2285667601,536
2285665034,1352
2285656447,640
2285649823,831
2285649823,1184
2285649173,578
2285661330,309
2285666597,514
2285666597,970
2285600426,536
2285670827,1565
2285664160,1342
2285613157,1121
2285651097,862
2285613157,137
2285670835,1141
2285667079,398
2285667079,118
2285667079,12
2285640754,859
2285657693,902
2285657693,1089
2285657693,1342
2285657693,601
2285657693,71
2285656454,98
2285656454,189
2285599616,824
2285656449,536
2285654685,278
2285654691,556
2285654691,557
2285665037,137
2285644832,1142
2285644832,1010
2285649174,1388
2285665827,129
2285665827,1264
2285644832,118
2285649174,1324
2285644832,1116
2285644832,1523
2285665827,1523
2285644832,924
2285644832,536
2285665827,536
2285675654,719
2285665563,1487
2285598036,1528
2285598036,1332
2285665563,1486
2285665563,1489
2285665563,1488
2285598036,949
2285649826,672
2285652020,1001
2285657688,1489
2285611693,1606
2285654391,97
2285654391,398
2285654391,65
2285654391,650
2285610864,288
2285654391,172
2285654391,1002
2285666587,619
2285665035,1386
2285603868,1169
2285666348,259
2285662775,982
2285658798,1547
2285608347,1518
2285606785,161
2285606785,162
2285662474,1549
2285664159,1530
2285662474,1530
2285662474,1547
2285664159,1546
2285643072,379
2285643072,472
2285643072,857
2285643072,27
2285643072,1337
2285653134,1292
2285653134,1477
2285603115,1169
2285655139,698
2285655139,237
2285655139,314
2285655139,859
2285653134,618
2285653134,1189
2285653134,400
2285598032,543
2285644835,1341
2285644835,1172
2285644835,580
2285644835,1649
2285644835,92
2285661763,409
2285661763,257
2285611413,160
2285661763,486
2285644830,772
2285652007,1304
2285652007,1303
2285598041,828
2285600422,1175
2285652007,54
2285652007,382
2285598041,957
2285652745,564
2285652745,1071
2285654682,458
2285649171,458
2285660281,1399
2285660281,968
2285672745,1052
2285662478,1052
2285665559,314
2285662478,260
2285662478,703
2285662478,859
2285654385,1619
2285665559,408
2285672745,1161
2285665559,259
2285659274,1386
2285611692,661
2285663911,703
2285611692,1465
2285603446,827
2285663911,670
2285663911,702
2285603117,1010
2285652014,159
2285603117,536
2285602345,559
2285602345,507
2285610857,976
2285665030,1039
2285665030,132
2285602345,418
2285665030,809
2285602345,1217
2285602345,1016
2285602345,538
2285665030,93
2285665030,621
2285610857,1175
2285602345,1342
2285602345,57
2285602345,52
2285665030,732
2285643548,1557
2285649449,1172
2285655137,1010
2285649449,909
2285655137,161
2285649449,650
2285603862,1651
2285649449,1435
2285606278,852
2285649449,1356
2285655137,351
2285655137,1594
2285603862,1637
2285610862,172
2285606789,1346
2285664157,1634
2285664157,1670
2285644839,137
2285661767,54
2285649168,1384
2285652012,1599
2285660484,1401
2285665033,1089
2285665033,770
2285660484,947
2285660484,828
2285660282,1477
2285660282,1459
2285650575,1230
2285654378,1333
2285640753,177
2285662469,1386
2285599608,828
2285660485,431
2285613958,1751
2285610859,1105
2285661760,248
2285661760,501
2285661760,502
2285646616,1656
2285652744,1415
2285635854,1419
2285662476,493
2285611694,445
2285611694,735
2285611409,1183
2285653128,804
2285611409,429
2285645692,169
2285611409,54
2285661317,1189
2285661317,1261
2285661317,27
2285613154,1156
2285613154,536
2285605908,856
2285606787,696
2285606787,54
2285606787,351
2285606787,585
2285666589,382
2285606787,382
2285655140,445
2285650265,401
2285650265,764
2285662774,1549
2285672738,1506
2285656443,1029
2285654678,892
2285602347,675
2285661766,679
2285665561,1233
2285664683,618
2285664683,891
2285665556,65
2285610856,1307
2285613156,851
2285654377,1712
2285618004,1528
2285654377,1727
2285654377,1322
2285654377,681
2285654377,203
2285618004,203
2285654377,1127
2285652013,892
2285645699,1374
2285661320,1032
2285662468,1787
2285662468,1651
2285645702,1032
2285670820,1750
2285603440,1292
2285665554,1564
2285613957,1330
2285608346,1649
2285608346,1567
2285663913,1
2285672741,1333
2285611408,110
2285670818,1356
2285603860,75
2285611408,1606
2285611408,970
2285652015,472
2285665557,1307
2285666582,1399
2285666582,81
2285650260,991
2285654370,795
2285659961,1770
2285659961,1654
2285655459,1637
2285671254,1857
2285666583,747
2285650563,1161
2285650563,1920
2285661306,502
2285659265,1917
2285661306,190
2285670806,1880
2285655449,931
2285655449,1011
2285655449,1924
2285670806,1557
2285655452,1397
2285655452,1115
2285655126,1115
2285655452,1618
2285607280,1851
2285668790,1323
2285649812,1639
2285646202,1656
2285599600,1397
2285652654,970
2285650562,1052
2285668786,951
2285664150,957
2285655122,1920
2285643952,1920
2285599603,1721
2285658791,1547
2285603852,559
2285611402,1463
2285603852,1202
2285603852,194
2285650557,1629
2285603852,1465
2285640307,680
2285603852,27
2285603852,181
2285651077,1372
2285617999,1179
2285607266,1754
2285605902,1368
2285616949,38
2285598019,1920
2285605902,1384
2285649439,783
2285608333,342
2285608333,97
2285608333,960
2285608333,134
2285608333,71
2285664673,161
2285667074,1037
2285652000,976
2285610852,804
2285668783,942
2285602338,618
2285668783,1974
2285664949,276
2285666341,1920
2285670810,1454
2285654364,1732
2285637001,846
2285666994,1170
2285666344,177
2285668781,1202
2285646201,48
2285666344,850
2285646201,111
2285646201,50
2285668781,381
2285664680,804
2285658778,841
2285598031,1778
2285666337,1322
2285659956,1769
2285654672,809
2285659956,1639
2285600404,1349
2285667001,902
2285646200,902
2285649808,1299
2285667001,1342
2285646200,1342
2285608335,501
2285655115,1916
2285655115,1887
2285608335,536
2285643061,507
2285643061,118
2285643061,1189
2285643061,1261
2285643061,402
2285643061,882
2285613145,41
2285610855,41
2285672732,1539
2285672732,1089
2285610855,12
2285610855,50
2285657680,533
2285608331,978
2285649801,434
2285608331,932
2285654371,1940
2285663896,651
2285663896,942
2285617996,942
2285617996,960
2285663896,960
2285671246,770
2285671246,1002
2285663896,1609
2285671246,1077
2285663896,761
2285671246,982
2285613142,421
2285646601,735
2285660468,462
2285655450,1656
2285599599,2061
2285649162,643
2285602333,1940
2285660270,1895
2285660270,1908
2285666990,1996
2285651996,1008
2285664671,2017
2285664146,1336
2285643957,361
2285643957,280
2285663904,498
2285664146,747
2285603849,1036
2285603849,964
2285651081,909
2285651081,1090
2285654677,672
2285654677,670
2285603427,1169
2285643060,1157
2285643060,1352
2285665813,1760
2285603097,391
2285603097,629
2285603097,278
2285603097,898
2285606266,104
2285606266,1835
2285606266,1089
2285606266,1138
2285652665,2070
2285649443,2070
2285656432,536
2285659952,421
2285659952,418
2285659952,1539
2285659952,1764
2285659952,93
2285659952,380
2285659952,629
2285608334,1124
2285659952,564
2285659952,1869
2285671257,205
2285664679,2386
2285664679,1739
2285670802,2017
2285606778,1968
2285670802,1880
2285611392,152
2285670802,2065
2285666572,1916
2285666572,1887
2285653317,1975
2285606773,1440
2285613950,1169
2285662765,1440
2285640734,169
2285662765,1701
2285617991,1958
2285650559,479
2285659264,169
2285643067,1075
2285603103,2094
2285637004,1432
2285652647,786
2285603445,1764
2285603445,93
2285603445,621
2285603445,564
2285603445,1240
2285663903,370
2285663903,1762
2285649809,1762
2285663903,702
2285649809,702
2285658787,421
2285646596,960
2285646596,1760
2285664148,680
2285660465,970
2285666338,856
2285670815,720
2285670815,1958
2285649803,1251
2285656431,1851
2285616941,892
2285659944,1372
2285670815,967
2285659942,421
2285671245,2115
2285671245,1475
2285666988,1835
2285659942,472
2285666988,73
2285659942,992
2285659942,982
2285666988,1869
2285608326,402
2285650555,1873
2285635843,1669
2285635843,294
2285665809,1033
2285668775,652
2285657669,842
2285607262,1304
2285607262,1477
2285607262,1760
2285607262,1523
2285607262,1754
2285607262,1143
2285607262,402
2285607262,381
2285607263,1010
2285607263,186
2285661747,1356
2285661747,172
2285661747,1465
2285610843,280
2285607263,217
2285607263,424
2285607263,137
2285643939,1259
2285606770,1078
2285672727,2090
2285672727,1565
2285640731,1751
2285646598,2182
2285650558,462
2285650558,790
2285650558,1059
2285664947,2382
2285650558,618
2285650558,420
2285650558,1523
2285650558,402
2285655112,52
2285655112,24
2285661744,1251
2285666570,2078
2285660258,2023
2285661744,1417
2285640309,1755
2285654358,2176
2285646592,1240
2285664662,2017
2285664662,1574
2285643052,1325
2285664662,2065
2285643052,1362
2285617986,1448
2285649158,1772
2285654359,1908
2285640301,2070
2285603100,821
2285650251,736
2285650251,1304
2285650251,2076
2285608322,1435
2285608322,1568
2285608322,2042
2285606265,2040
2285606265,1536
2285608322,1408
2285650251,1037
2285608322,1037
2285606265,1567
2285650251,623
2285606265,826
2285606265,431
2285646593,335
2285643531,967
2285606265,1143
2285608322,1240
2285602328,2059
2285603095,1727
2285660261,876
2285662378,2198
2285660261,587
2303663500,892
2303251038,2364
2391518365,280
2349398932,1397
2313330331,2310
2330033004,1336
2321204800,770
2339151516,618
2330033004,1465
2339151516,1346
2330033004,533
2330033004,747
2330033004,984
2314180405,2182
2321974843,1251
2347435701,618
2320654372,2240
2320654372,2239
2329704107,546
2321576198,937
2330906648,2243
2337650500,280
2337650500,1124
2337650500,730
2332138509,2082
2330906648,2242
2337650500,382
2337650500,78
2343273249,520
2341531914,2342
2386405126,1304
2386405126,99
2337273517,720
2337273517,2174
2342353686,2394
2337273517,1958
2337273517,1020
2339150371,2321
2347518473,1037
2347518473,621
2337273517,967
2347518473,1240
2339150371,882
2343266646,1940
2348012844,1506
2356542368,542
2355802009,280
2356542368,528
2349602947,1564
3044417193,697
2349378957,885
2349378957,154
3044417193,619
2354469768,1052
2354469768,951
2351691110,771
2362261049,2248
2362261049,1368
2371149389,2117
2357622856,891
2370466117,842
2370466117,611
2394843913,2366
2363001123,1549
2364632633,2395
2363001123,1547
2363001123,1546
2387610254,344
2386416395,2059
2395543110,842
2368216139,1079
2403993905,891
2386416395,2326
2372560398,2017
2398609077,75
2372560398,1916
2372560398,2036
2413292186,1878
2387134210,2454
2412696877,1418
2381409435,1454
2381409435,1866
2390677580,2240
2390677580,2243
2390677580,2239
2412667466,771
2386988188,771
2390677580,2242
2390677580,2241
2398701736,1668
2403442766,107
2403960981,107
2387504555,2448
2390234178,1528
2403377040,361
2392303189,2187
2392303189,551
2390234178,280
2390234178,1124
2390234178,949
2493515524,936
2501133377,391
2501846801,790
2495417733,2499
2501846801,1127
2501872035,836
2501740569,780
2501846801,1523
2501133377,1242
2501872035,1548
2498216838,458
2502392112,1466
2518412453,2660
2502708301,757
2587533361,288
2506349129,2493
2502708301,2366
2505750837,1487
2528427804,1264
2505750837,1486
2505750837,1489
2518233652,2381
2528427804,852
2505650315,1549
2505650315,1547
2511967814,2480
2512740766,768
2513838592,1092
2513838592,1548
2513838592,936
2512740766,856
2524180535,580
2521313812,2493
2522588212,2118
2524156341,1547
2526754082,2628
2522814507,1669
2522814507,294
2522438319,2240
2522438319,2237
2526273696,2131
2522438319,2242
2561608510,1189
2561608510,1261
2564334236,73
2533224055,2187
2564334236,1071
2534926262,2423
2541285983,1549
2539058281,1857
2541285983,1448
2541285983,1547
2551697336,818
2549117047,1330
2547754122,1898
2561603498,1880
2561603498,2660
2561603498,1440
2584678704,75
2571156911,2095
2551587120,2317
2583338030,342
2583445159,1713
2583445159,651
2583445159,942
2561413561,2749
2561437779,1248
2583445159,968
2583338030,1138
2583445159,1075
2577034370,564
2583445159,2331
2561413561,1670
2774274897,1292
2572692297,418
2579444408,1669
2569215601,2059
